Points,Longitude,Latitude,COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1,Sum,Genes
1197,573.65772,119.62777,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1198,580.59029,119.62777,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1199,587.52287,119.62777,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1200,594.45544,119.62777,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1201,46.78218,126.24546,0,0,0,0,0,0,0,None
1202,53.71475,126.24546,0,0,0,0,0,0,0,None
1203,60.64733,126.24546,0,0,0,0,0,0,0,None
1204,67.5799,126.24546,0,0,0,0,0,0,0,None
1205,74.51247,126.24546,0,0,0,0,0,0,0,None
1206,81.44504,126.24546,0,0,0,0,0,0,0,None
1207,88.37762,126.24546,0,0,0,0,0,0,0,None
1208,95.31019,126.24546,0,0,0,0,0,0,0,None
1209,102.24276,126.24546,0,0,0,0,0,0,0,None
1210,109.17534,126.24546,0,0,0,0,0,0,0,None
1211,116.10791,126.24546,0,0,0,0,0,0,0,None
1212,123.04048,126.24546,0,0,0,0,0,0,0,None
1213,129.97305,126.24546,0,0,0,0,0,0,0,None
1214,136.90563,126.24546,0,0,0,0,0,0,0,None
1215,143.8382,126.24546,0,0,0,0,1,1,2,"C3,FBLN1"
1216,150.77077,126.24546,0,0,0,0,1,1,2,"C3,FBLN1"
1217,157.70335,126.24546,0,0,0,0,1,1,2,"C3,FBLN1"
1218,164.63592,126.24546,0,0,0,0,1,1,2,"C3,FBLN1"
1219,171.56849,126.24546,0,0,0,0,1,1,2,"C3,FBLN1"
1220,178.50107,126.24546,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
1221,185.43364,126.24546,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
1222,192.36621,126.24546,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
1223,199.29878,126.24546,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
1224,206.23136,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1225,213.16393,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1226,220.0965,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1227,227.02908,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1228,233.96165,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1229,240.89422,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1230,247.82679,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1231,254.75937,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1232,261.69194,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1233,268.62451,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1234,275.55709,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1235,282.48966,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1236,289.42223,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1237,296.3548,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1238,303.28738,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1239,310.21995,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1240,317.15252,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1241,324.0851,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1242,331.01767,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1243,337.95024,126.24546,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1244,344.88282,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1245,351.81539,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1246,358.74796,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1247,365.68053,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1248,372.61311,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1249,379.54568,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1250,386.47825,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1251,393.41083,126.24546,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1252,400.3434,126.24546,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1253,407.27597,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1254,414.20854,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1255,421.14112,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1256,428.07369,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1257,435.00626,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1258,441.93884,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1259,448.87141,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1260,455.80398,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1261,462.73655,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1262,469.66913,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1263,476.6017,126.24546,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1264,483.53427,126.24546,1,1,1,0,0,0,3,"COL11A1,S100A4,CXCL12"
1265,490.46685,126.24546,1,1,1,0,0,0,3,"COL11A1,S100A4,CXCL12"
1266,497.39942,126.24546,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1267,504.33199,126.24546,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1268,511.26457,126.24546,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1269,518.19714,126.24546,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1270,525.12971,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1271,532.06228,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1272,538.99486,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1273,545.92743,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1274,552.86,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1275,559.79258,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1276,566.72515,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1277,573.65772,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1278,580.59029,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1279,587.52287,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1280,594.45544,126.24546,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1281,46.78218,132.86314,0,0,0,0,0,0,0,None
1282,53.71475,132.86314,0,0,0,0,0,0,0,None
1283,60.64733,132.86314,0,0,0,0,0,0,0,None
1284,67.5799,132.86314,0,0,0,0,0,0,0,None
1285,74.51247,132.86314,0,0,0,0,0,0,0,None
1286,81.44504,132.86314,0,0,0,0,0,0,0,None
1287,88.37762,132.86314,0,0,0,0,0,0,0,None
1288,95.31019,132.86314,0,0,0,0,0,0,0,None
1289,102.24276,132.86314,0,0,0,0,0,0,0,None
1290,109.17534,132.86314,0,0,0,0,0,0,0,None
1291,116.10791,132.86314,0,0,0,0,0,0,0,None
1292,123.04048,132.86314,0,0,0,0,0,0,0,None
1293,129.97305,132.86314,0,0,0,0,0,0,0,None
1294,136.90563,132.86314,0,0,0,0,0,0,0,None
1295,143.8382,132.86314,0,0,0,0,1,1,2,"C3,FBLN1"
1296,150.77077,132.86314,0,0,0,0,1,1,2,"C3,FBLN1"
1297,157.70335,132.86314,0,0,0,0,1,1,2,"C3,FBLN1"
1298,164.63592,132.86314,0,0,0,0,1,1,2,"C3,FBLN1"
1299,171.56849,132.86314,0,0,0,0,1,1,2,"C3,FBLN1"
1300,178.50107,132.86314,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
1301,185.43364,132.86314,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
1302,192.36621,132.86314,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
1303,199.29878,132.86314,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
1304,206.23136,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1305,213.16393,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1306,220.0965,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1307,227.02908,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1308,233.96165,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1309,240.89422,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1310,247.82679,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1311,254.75937,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1312,261.69194,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1313,268.62451,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1314,275.55709,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1315,282.48966,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1316,289.42223,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1317,296.3548,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1318,303.28738,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1319,310.21995,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1320,317.15252,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1321,324.0851,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1322,331.01767,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1323,337.95024,132.86314,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1324,344.88282,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1325,351.81539,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1326,358.74796,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1327,365.68053,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1328,372.61311,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1329,379.54568,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1330,386.47825,132.86314,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1331,393.41083,132.86314,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1332,400.3434,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1333,407.27597,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1334,414.20854,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1335,421.14112,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1336,428.07369,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1337,435.00626,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1338,441.93884,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1339,448.87141,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1340,455.80398,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1341,462.73655,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1342,469.66913,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1343,476.6017,132.86314,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1344,483.53427,132.86314,1,1,1,0,1,1,5,"COL11A1,S100A4,CXCL12,C3,FBLN1"
1345,490.46685,132.86314,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1346,497.39942,132.86314,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1347,504.33199,132.86314,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1348,511.26457,132.86314,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1349,518.19714,132.86314,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1350,525.12971,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1351,532.06228,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1352,538.99486,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1353,545.92743,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1354,552.86,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1355,559.79258,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1356,566.72515,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1357,573.65772,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1358,580.59029,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1359,587.52287,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1360,594.45544,132.86314,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1361,46.78218,139.48082,0,0,0,0,0,0,0,None
1362,53.71475,139.48082,0,0,0,0,0,0,0,None
1363,60.64733,139.48082,0,0,0,0,0,0,0,None
1364,67.5799,139.48082,0,0,0,0,0,0,0,None
1365,74.51247,139.48082,0,0,0,0,0,0,0,None
1366,81.44504,139.48082,0,0,0,0,0,0,0,None
1367,88.37762,139.48082,0,0,0,0,0,0,0,None
1368,95.31019,139.48082,0,0,0,0,0,0,0,None
1369,102.24276,139.48082,0,0,0,0,0,0,0,None
1370,109.17534,139.48082,0,0,0,0,0,0,0,None
1371,116.10791,139.48082,0,0,0,0,0,0,0,None
1372,123.04048,139.48082,0,0,0,0,0,0,0,None
1373,129.97305,139.48082,0,0,0,0,0,0,0,None
1374,136.90563,139.48082,0,0,0,0,0,1,1,FBLN1
1375,143.8382,139.48082,0,0,0,0,1,1,2,"C3,FBLN1"
1376,150.77077,139.48082,0,0,0,0,1,1,2,"C3,FBLN1"
1377,157.70335,139.48082,0,0,0,0,1,1,2,"C3,FBLN1"
1378,164.63592,139.48082,0,0,0,0,1,1,2,"C3,FBLN1"
1379,171.56849,139.48082,0,0,0,0,1,1,2,"C3,FBLN1"
1380,178.50107,139.48082,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
1381,185.43364,139.48082,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
1382,192.36621,139.48082,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
1383,199.29878,139.48082,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
1384,206.23136,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1385,213.16393,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1386,220.0965,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1387,227.02908,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1388,233.96165,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1389,240.89422,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1390,247.82679,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1391,254.75937,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1392,261.69194,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1393,268.62451,139.48082,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1394,275.55709,139.48082,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1395,282.48966,139.48082,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1396,289.42223,139.48082,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1397,296.3548,139.48082,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1398,303.28738,139.48082,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1399,310.21995,139.48082,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1400,317.15252,139.48082,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1401,324.0851,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1402,331.01767,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1403,337.95024,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1404,344.88282,139.48082,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1405,351.81539,139.48082,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1406,358.74796,139.48082,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1407,365.68053,139.48082,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1408,372.61311,139.48082,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1409,379.54568,139.48082,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
1410,386.47825,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1411,393.41083,139.48082,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1412,400.3434,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1413,407.27597,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1414,414.20854,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1415,421.14112,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1416,428.07369,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1417,435.00626,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1418,441.93884,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1419,448.87141,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1420,455.80398,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1421,462.73655,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1422,469.66913,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1423,476.6017,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1424,483.53427,139.48082,1,1,1,0,1,0,4,"COL11A1,S100A4,CXCL12,C3"
1425,490.46685,139.48082,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1426,497.39942,139.48082,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1427,504.33199,139.48082,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1428,511.26457,139.48082,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1429,518.19714,139.48082,1,1,1,0,0,1,4,"COL11A1,S100A4,CXCL12,FBLN1"
1430,525.12971,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1431,532.06228,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1432,538.99486,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1433,545.92743,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1434,552.86,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1435,559.79258,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1436,566.72515,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1437,573.65772,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1438,580.59029,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1439,587.52287,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1440,594.45544,139.48082,1,1,1,1,0,1,5,"COL11A1,S100A4,CXCL12,COL1A1,FBLN1"
1441,46.78218,146.09851,0,0,0,0,0,0,0,None
1442,53.71475,146.09851,0,0,0,0,0,0,0,None
1443,60.64733,146.09851,0,0,0,0,0,0,0,None
1444,67.5799,146.09851,0,0,0,0,0,0,0,None
1445,74.51247,146.09851,0,0,0,0,0,0,0,None
1446,81.44504,146.09851,0,0,0,0,0,0,0,None
1447,88.37762,146.09851,0,0,0,0,0,0,0,None
1448,95.31019,146.09851,0,0,0,0,0,0,0,None
1449,102.24276,146.09851,0,0,0,0,0,0,0,None
1450,109.17534,146.09851,0,0,0,0,0,0,0,None
1451,116.10791,146.09851,0,0,0,0,0,0,0,None
1452,123.04048,146.09851,0,0,0,0,0,0,0,None
1453,129.97305,146.09851,0,0,0,0,0,0,0,None
1454,136.90563,146.09851,0,0,0,0,0,1,1,FBLN1
1455,143.8382,146.09851,0,0,0,0,1,1,2,"C3,FBLN1"
1456,150.77077,146.09851,0,0,0,0,1,1,2,"C3,FBLN1"
1457,157.70335,146.09851,0,0,0,0,1,1,2,"C3,FBLN1"
1458,164.63592,146.09851,0,0,0,0,1,1,2,"C3,FBLN1"
1459,171.56849,146.09851,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
1460,178.50107,146.09851,1,0,0,0,1,1,3,"COL11A1,C3,FBLN1"
1461,185.43364,146.09851,1,0,0,1,1,1,4,"COL11A1,COL1A1,C3,FBLN1"
1462,192.36621,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1463,199.29878,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1464,206.23136,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1465,213.16393,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1466,220.0965,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1467,227.02908,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1468,233.96165,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1469,240.89422,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1470,247.82679,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1471,254.75937,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1472,261.69194,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1473,268.62451,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1474,275.55709,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1475,282.48966,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1476,289.42223,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1477,296.3548,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1478,303.28738,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1479,310.21995,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1480,317.15252,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1481,324.0851,146.09851,1,1,1,1,1,1,6,"COL11A1,S100A4,CXCL12,COL1A1,C3,FBLN1"
1482,331.01767,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1483,337.95024,146.09851,1,0,1,1,1,1,5,"COL11A1,CXCL12,COL1A1,C3,FBLN1"
1484,344.88282,146.09851,0,0,1,1,1,1,4,"CXCL12,COL1A1,C3,FBLN1"
