Result,row.name,Longitude,Latitude,CXCL12,FBLN1,C3,S100A4,COL11A1
result.1,2762,331.01767,251.98145,-0.179496921,-2.46E-01,2.04E-01,-1.66E-01,-4.00E-01
result.1,2763,337.95024,251.98145,-0.203770264,-1.20E-01,1.91E-01,-1.92E-01,-2.43E-01
result.1,2764,344.88282,251.98145,-0.257673736,-9.56E-02,1.20E-01,-2.27E-01,4.07E-02
result.1,2765,351.81539,251.98145,-0.232875012,-9.22E-02,6.28E-02,-1.16E-01,5.77E-02
result.1,2766,358.74796,251.98145,-0.158582609,-1.68E-02,2.03E-02,-1.75E-01,2.02E-02
result.1,2767,365.68053,251.98145,-0.095340617,5.65E-02,7.38E-02,-1.47E-01,-2.85E-02
result.1,2768,372.61311,251.98145,-0.042489377,1.66E-01,2.46E-02,1.10E-02,5.56E-02
result.1,2769,379.54568,251.98145,0.17736953,2.88E-01,8.74E-02,3.96E-01,2.44E-01
result.1,2770,386.47825,251.98145,0.370780838,4.51E-01,3.10E-01,7.57E-01,6.16E-01
result.1,2771,393.41083,251.98145,0.510329841,7.32E-01,3.86E-01,9.40E-01,1.17E+00
result.1,2772,400.3434,251.98145,0.557658472,9.48E-01,3.20E-01,1.14E+00,1.92E+00
result.1,2773,407.27597,251.98145,0.579433991,1.00E+00,4.16E-01,1.33E+00,2.12E+00
result.1,2774,414.20854,251.98145,0.429243959,1.07E+00,6.45E-01,1.17E+00,2.25E+00
result.1,2775,421.14112,251.98145,0.560779472,1.21E+00,9.64E-01,1.24E+00,2.48E+00
result.1,2776,428.07369,251.98145,0.859409923,1.10E+00,9.76E-01,1.25E+00,2.03E+00
result.1,2777,435.00626,251.98145,0.992391776,1.00E+00,7.38E-01,8.02E-01,1.95E+00
result.1,2778,441.93884,251.98145,0.948680544,1.15E+00,7.06E-01,7.61E-01,2.07E+00
result.1,2779,448.87141,251.98145,0.974946328,1.26E+00,8.26E-01,7.69E-01,1.61E+00
result.1,2780,455.80398,251.98145,0.852519286,1.10E+00,6.13E-01,6.72E-01,8.44E-01
result.1,2781,462.73655,251.98145,1.079354194,1.08E+00,7.01E-01,5.19E-01,8.18E-01
result.1,2782,469.66913,251.98145,1.372417316,1.08E+00,7.94E-01,5.41E-01,7.97E-01
result.1,2783,476.6017,251.98145,1.153307327,9.57E-01,4.78E-01,6.82E-01,3.74E-01
result.1,2784,483.53427,251.98145,0.764291749,7.30E-01,2.65E-01,5.50E-01,4.08E-01
result.1,2785,490.46685,251.98145,0.63362165,8.07E-01,3.14E-01,3.74E-01,6.13E-01
result.1,2786,497.39942,251.98145,0.592915674,1.04E+00,4.07E-01,4.41E-01,6.76E-01
result.1,2787,504.33199,251.98145,0.605379872,1.27E+00,5.48E-01,6.20E-01,1.16E+00
result.1,2788,511.26457,251.98145,0.861113286,1.46E+00,7.07E-01,7.41E-01,1.41E+00
result.1,2789,518.19714,251.98145,1.009041396,1.53E+00,8.00E-01,7.90E-01,1.49E+00
result.1,2790,525.12971,251.98145,1.064853364,1.50E+00,8.28E-01,7.87E-01,1.46E+00
result.1,2791,532.06228,251.98145,1.067007122,1.43E+00,8.19E-01,7.59E-01,1.38E+00
result.1,2792,538.99486,251.98145,1.040723599,1.34E+00,7.92E-01,7.20E-01,1.28E+00
result.1,2793,545.92743,251.98145,1.000893729,1.25E+00,7.60E-01,6.77E-01,1.17E+00
result.1,2794,552.86,251.98145,0.955925368,1.17E+00,7.28E-01,6.35E-01,1.06E+00
result.1,2795,559.79258,251.98145,0.910379439,1.09E+00,7.00E-01,5.96E-01,9.56E-01
result.1,2796,566.72515,251.98145,0.866585023,1.02E+00,6.76E-01,5.59E-01,8.58E-01
result.1,2797,573.65772,251.98145,0.825600058,9.61E-01,6.57E-01,5.27E-01,7.70E-01
result.1,2798,580.59029,251.98145,0.787778226,9.08E-01,6.42E-01,4.97E-01,6.90E-01
result.1,2799,587.52287,251.98145,0.753101059,8.61E-01,6.30E-01,4.71E-01,6.18E-01
result.1,2800,594.45544,251.98145,0.721369541,8.19E-01,6.22E-01,4.47E-01,5.54E-01
result.1,2801,46.78218,258.59913,-0.377845415,-3.67E-01,-3.73E-02,-2.16E-01,-2.68E-01
result.1,2802,53.71475,258.59913,-0.396657207,-3.93E-01,-6.04E-02,-2.52E-01,-3.02E-01
result.1,2803,60.64733,258.59913,-0.415857426,-4.20E-01,-8.13E-02,-2.89E-01,-3.38E-01
result.1,2804,67.5799,258.59913,-0.43526466,-4.47E-01,-9.92E-02,-3.28E-01,-3.78E-01
result.1,2805,74.51247,258.59913,-0.454523435,-4.75E-01,-1.13E-01,-3.69E-01,-4.20E-01
result.1,2806,81.44504,258.59913,-0.473093203,-5.05E-01,-1.22E-01,-4.12E-01,-4.65E-01
result.1,2807,88.37762,258.59913,-0.490981573,-5.37E-01,-1.19E-01,-4.53E-01,-5.10E-01
result.1,2808,95.31019,258.59913,-0.512911992,-5.60E-01,-1.07E-01,-4.76E-01,-5.48E-01
result.1,2809,102.24276,258.59913,-0.522797186,-5.88E-01,-2.16E-01,-4.59E-01,-5.02E-01
result.1,2810,109.17534,258.59913,-0.494717884,-6.73E-01,-4.78E-01,-5.88E-01,-5.76E-01
result.1,2811,116.10791,258.59913,-0.533914693,-7.04E-01,-6.05E-01,-6.29E-01,-6.18E-01
result.1,2812,123.04048,258.59913,-0.550778421,-7.03E-01,-6.34E-01,-6.14E-01,-6.26E-01
result.1,2813,129.97305,258.59913,-0.570010962,-6.78E-01,-6.43E-01,-5.88E-01,-6.18E-01
result.1,2814,136.90563,258.59913,-0.587038412,-6.43E-01,-6.48E-01,-5.88E-01,-6.25E-01
result.1,2815,143.8382,258.59913,-0.595975666,-6.73E-01,-6.33E-01,-6.16E-01,-6.43E-01
result.1,2816,150.77077,258.59913,-0.598431583,-7.09E-01,-6.59E-01,-6.64E-01,-6.55E-01
result.1,2817,157.70335,258.59913,-0.597025806,-7.18E-01,-6.79E-01,-7.00E-01,-6.60E-01
result.1,2818,164.63592,258.59913,-0.593227309,-7.03E-01,-6.79E-01,-7.16E-01,-6.54E-01
result.1,2819,171.56849,258.59913,-0.576870995,-6.43E-01,-6.57E-01,-7.15E-01,-6.33E-01
result.1,2820,178.50107,258.59913,-0.53995705,-6.08E-01,-6.07E-01,-6.95E-01,-5.81E-01
result.1,2821,185.43364,258.59913,-0.45209429,-4.68E-01,-6.26E-01,-6.43E-01,-4.77E-01
result.1,2822,192.36621,258.59913,-0.459620723,-5.85E-01,-6.14E-01,-6.96E-01,-5.77E-01
result.1,2823,199.29878,258.59913,-0.537277022,-6.77E-01,-6.39E-01,-7.07E-01,-6.33E-01
result.1,2824,206.23136,258.59913,-0.559619762,-6.77E-01,-6.07E-01,-6.80E-01,-6.49E-01
result.1,2825,213.16393,258.59913,-0.514150652,-5.97E-01,-5.31E-01,-6.45E-01,-6.33E-01
result.1,2826,220.0965,258.59913,-0.3763599,-3.69E-01,-3.90E-01,-5.52E-01,-5.73E-01
result.1,2827,227.02908,258.59913,-0.229688204,-3.66E-02,-2.42E-01,-4.55E-01,-3.98E-01
result.1,2828,233.96165,258.59913,-0.033375643,3.65E-01,-1.62E-02,-3.08E-01,-1.08E-01
result.1,2829,240.89422,258.59913,-0.257282984,-3.64E-02,-1.62E-01,-4.76E-01,-4.10E-01
result.1,2830,247.82679,258.59913,-0.255863462,-2.33E-01,-1.26E-01,-5.06E-01,-5.35E-01
result.1,2831,254.75937,258.59913,-0.316217626,-3.06E-01,-1.10E-01,-4.79E-01,-5.21E-01
result.1,2832,261.69194,258.59913,-0.430567199,-4.29E-01,-7.78E-02,-3.78E-01,-4.91E-01
result.1,2833,268.62451,258.59913,-0.493247858,-4.69E-01,7.60E-02,-1.74E-01,-4.78E-01
result.1,2834,275.55709,258.59913,-0.510283961,-4.09E-01,-9.42E-02,-2.26E-01,-3.94E-01
result.1,2835,282.48966,258.59913,-0.517625973,-4.74E-01,-2.24E-01,-3.40E-01,-3.34E-01
result.1,2836,289.42223,258.59913,-0.512680808,-4.71E-01,-3.04E-01,-4.50E-01,-2.82E-01
result.1,2837,296.3548,258.59913,-0.439856403,-2.76E-01,-4.09E-01,-4.19E-01,-2.05E-01
result.1,2838,303.28738,258.59913,-0.250142309,-1.44E-01,-4.34E-01,-2.90E-01,-2.54E-01
result.1,2839,310.21995,258.59913,-0.086033345,-6.19E-02,-3.60E-01,-1.25E-01,-1.62E-02
result.1,2840,317.15252,258.59913,-0.097374858,-1.23E-01,-1.38E-01,3.23E-02,-2.52E-01
result.1,2841,324.0851,258.59913,-0.135485747,-2.60E-01,1.61E-01,3.34E-03,-3.32E-01
result.1,2842,331.01767,258.59913,-0.115545825,-7.91E-02,4.90E-01,4.63E-02,-1.84E-01
result.1,2843,337.95024,258.59913,-0.075425254,-1.81E-02,4.41E-01,-4.68E-02,-5.09E-02
result.1,2844,344.88282,258.59913,-0.074794414,5.22E-03,4.25E-01,-8.78E-02,-8.06E-03
result.1,2845,351.81539,258.59913,-0.101165889,-8.04E-02,2.32E-01,-1.55E-01,-1.54E-01
result.1,2846,358.74796,258.59913,0.005441235,5.39E-02,1.45E-01,-2.04E-01,-1.09E-01
result.1,2847,365.68053,258.59913,0.083897543,2.92E-01,1.34E-01,-5.08E-02,1.12E-01
result.1,2848,372.61311,258.59913,0.073710255,3.42E-01,1.09E-01,1.78E-01,2.09E-01
result.1,2849,379.54568,258.59913,0.252982282,3.64E-01,2.16E-01,3.52E-01,6.37E-01
result.1,2850,386.47825,258.59913,0.418825668,5.76E-01,2.56E-01,6.08E-01,9.70E-01
result.1,2851,393.41083,258.59913,0.513247005,6.29E-01,2.79E-01,5.32E-01,1.08E+00
result.1,2852,400.3434,258.59913,0.576296805,6.51E-01,1.77E-01,5.68E-01,1.57E+00
result.1,2853,407.27597,258.59913,0.475593704,7.30E-01,2.21E-01,6.08E-01,2.06E+00
result.1,2854,414.20854,258.59913,0.483786201,8.53E-01,5.71E-01,7.16E-01,2.97E+00
result.1,2855,421.14112,258.59913,0.829058833,1.26E+00,9.18E-01,1.05E+00,3.16E+00
result.1,2856,428.07369,258.59913,1.134349026,1.37E+00,1.09E+00,1.22E+00,2.21E+00
result.1,2857,435.00626,258.59913,1.195195254,1.15E+00,7.54E-01,1.02E+00,2.15E+00
result.1,2858,441.93884,258.59913,1.02373765,1.21E+00,6.74E-01,9.04E-01,2.24E+00
result.1,2859,448.87141,258.59913,1.096569994,1.02E+00,8.24E-01,7.17E-01,1.67E+00
result.1,2860,455.80398,258.59913,1.049908812,8.90E-01,6.98E-01,6.55E-01,1.18E+00
result.1,2861,462.73655,258.59913,1.167878811,1.24E+00,7.89E-01,6.18E-01,1.58E+00
result.1,2862,469.66913,258.59913,1.396941882,1.21E+00,8.42E-01,5.45E-01,1.51E+00
result.1,2863,476.6017,258.59913,1.36878993,8.81E-01,6.98E-01,5.91E-01,7.96E-01
result.1,2864,483.53427,258.59913,1.220343366,7.08E-01,4.99E-01,5.56E-01,8.41E-01
result.1,2865,490.46685,258.59913,0.765112126,9.80E-01,5.39E-01,4.22E-01,1.15E+00
result.1,2866,497.39942,258.59913,0.516724189,1.32E+00,6.22E-01,4.25E-01,1.45E+00
result.1,2867,504.33199,258.59913,0.513583545,1.16E+00,3.73E-01,5.25E-01,1.01E+00
result.1,2868,511.26457,258.59913,0.676690088,1.21E+00,5.05E-01,6.36E-01,1.18E+00
result.1,2869,518.19714,258.59913,0.796756423,1.25E+00,5.98E-01,6.67E-01,1.24E+00
result.1,2870,525.12971,258.59913,0.862560291,1.25E+00,6.45E-01,6.63E-01,1.23E+00
result.1,2871,532.06228,258.59913,0.887688201,1.22E+00,6.62E-01,6.44E-01,1.18E+00
result.1,2872,538.99486,258.59913,0.886450394,1.17E+00,6.61E-01,6.17E-01,1.11E+00
result.1,2873,545.92743,258.59913,0.869668477,1.11E+00,6.52E-01,5.87E-01,1.03E+00
result.1,2874,552.86,258.59913,0.844623912,1.05E+00,6.39E-01,5.57E-01,9.40E-01
result.1,2875,559.79258,258.59913,0.815888609,9.97E-01,6.26E-01,5.28E-01,8.56E-01
result.1,2876,566.72515,258.59913,0.786165776,9.44E-01,6.15E-01,5.02E-01,7.76E-01
result.1,2877,573.65772,258.59913,0.756948299,8.97E-01,6.06E-01,4.77E-01,7.01E-01
result.1,2878,580.59029,258.59913,0.72898501,8.54E-01,6.00E-01,4.55E-01,6.33E-01
result.1,2879,587.52287,258.59913,0.702590293,8.16E-01,5.95E-01,4.35E-01,5.71E-01
result.1,2880,594.45544,258.59913,0.677838914,7.82E-01,5.93E-01,4.16E-01,5.15E-01
result.1,2881,46.78218,265.21682,-0.376834567,-3.74E-01,-4.67E-02,-2.18E-01,-2.65E-01
result.1,2882,53.71475,265.21682,-0.395537196,-4.03E-01,-7.51E-02,-2.54E-01,-2.99E-01
result.1,2883,60.64733,265.21682,-0.414587512,-4.33E-01,-1.03E-01,-2.93E-01,-3.36E-01
result.1,2884,67.5799,265.21682,-0.433782665,-4.64E-01,-1.32E-01,-3.33E-01,-3.77E-01
result.1,2885,74.51247,265.21682,-0.452677945,-4.98E-01,-1.62E-01,-3.74E-01,-4.22E-01
result.1,2886,81.44504,265.21682,-0.470195153,-5.34E-01,-1.98E-01,-4.16E-01,-4.71E-01
result.1,2887,88.37762,265.21682,-0.483155453,-5.71E-01,-2.47E-01,-4.56E-01,-5.24E-01
result.1,2888,95.31019,265.21682,-0.480576366,-6.10E-01,-3.40E-01,-4.99E-01,-5.78E-01
result.1,2889,102.24276,265.21682,-0.509797491,-6.57E-01,-4.23E-01,-5.46E-01,-6.01E-01
result.1,2890,109.17534,265.21682,-0.498193999,-6.77E-01,-5.38E-01,-5.74E-01,-5.97E-01
result.1,2891,116.10791,265.21682,-0.482208637,-6.77E-01,-5.83E-01,-5.68E-01,-5.83E-01
result.1,2892,123.04048,265.21682,-0.473766554,-6.80E-01,-5.88E-01,-5.45E-01,-5.92E-01
result.1,2893,129.97305,265.21682,-0.527582153,-6.25E-01,-6.11E-01,-5.01E-01,-5.63E-01
result.1,2894,136.90563,265.21682,-0.575199222,-5.35E-01,-6.41E-01,-4.95E-01,-5.87E-01
result.1,2895,143.8382,265.21682,-0.599714959,-6.21E-01,-6.13E-01,-5.22E-01,-6.24E-01
result.1,2896,150.77077,265.21682,-0.607972826,-6.85E-01,-6.52E-01,-6.30E-01,-6.44E-01
result.1,2897,157.70335,265.21682,-0.603183283,-7.06E-01,-6.72E-01,-6.87E-01,-6.51E-01
result.1,2898,164.63592,265.21682,-0.5837171,-6.98E-01,-6.65E-01,-7.06E-01,-6.36E-01
result.1,2899,171.56849,265.21682,-0.544578798,-6.55E-01,-6.21E-01,-7.01E-01,-5.89E-01
result.1,2900,178.50107,265.21682,-0.525218284,-6.26E-01,-5.60E-01,-6.88E-01,-5.08E-01
result.1,2901,185.43364,265.21682,-0.52844781,-6.18E-01,-6.06E-01,-6.91E-01,-4.22E-01
result.1,2902,192.36621,265.21682,-0.543653728,-6.23E-01,-6.24E-01,-7.06E-01,-4.94E-01
result.1,2903,199.29878,265.21682,-0.565253066,-6.48E-01,-6.12E-01,-7.04E-01,-6.10E-01
result.1,2904,206.23136,265.21682,-0.556719425,-6.20E-01,-5.47E-01,-6.53E-01,-6.35E-01
result.1,2905,213.16393,265.21682,-0.492269092,-4.93E-01,-3.73E-01,-6.26E-01,-6.02E-01
result.1,2906,220.0965,265.21682,-0.35642264,-1.74E-01,-1.69E-01,-5.78E-01,-5.01E-01
result.1,2907,227.02908,265.21682,-0.179163281,4.49E-01,6.56E-02,-4.29E-01,-4.20E-01
result.1,2908,233.96165,265.21682,-0.220563026,6.71E-01,1.85E-01,-3.35E-01,-3.55E-01
result.1,2909,240.89422,265.21682,-0.300910141,1.68E-01,6.18E-02,-4.75E-01,-4.37E-01
result.1,2910,247.82679,265.21682,-0.32924923,-2.33E-01,-1.77E-01,-4.93E-01,-5.35E-01
result.1,2911,254.75937,265.21682,-0.367534049,-4.70E-01,-2.66E-01,-4.52E-01,-5.69E-01
result.1,2912,261.69194,265.21682,-0.45843014,-5.55E-01,-2.06E-01,-3.81E-01,-5.62E-01
result.1,2913,268.62451,265.21682,-0.524432924,-5.15E-01,-1.63E-01,-3.82E-01,-4.64E-01
result.1,2914,275.55709,265.21682,-0.548174092,-4.18E-01,-1.80E-01,-3.29E-01,-3.14E-01
result.1,2915,282.48966,265.21682,-0.55261982,-5.15E-01,-2.32E-01,-3.63E-01,-4.45E-01
result.1,2916,289.42223,265.21682,-0.536281675,-4.99E-01,-1.93E-01,-4.56E-01,-3.44E-01
result.1,2917,296.3548,265.21682,-0.461639279,-3.28E-01,-2.36E-01,-4.69E-01,-3.22E-01
result.1,2918,303.28738,265.21682,-0.297606432,-8.01E-02,-2.85E-01,-3.46E-01,-2.53E-01
result.1,2919,310.21995,265.21682,-0.205751741,-4.25E-02,-2.89E-01,-2.40E-01,-7.42E-02
result.1,2920,317.15252,265.21682,-0.113264754,-1.83E-01,-8.11E-02,-7.24E-02,-9.84E-02
result.1,2921,324.0851,265.21682,-0.035477617,-2.28E-01,1.44E-01,-1.63E-02,-1.58E-01
result.1,2922,331.01767,265.21682,0.149112024,2.72E-02,3.52E-01,3.87E-02,-1.09E-01
result.1,2923,337.95024,265.21682,0.099351797,6.82E-02,3.01E-01,6.99E-03,-1.30E-01
result.1,2924,344.88282,265.21682,-0.023053681,7.76E-04,2.59E-01,-1.01E-01,-1.55E-01
result.1,2925,351.81539,265.21682,0.012049315,-3.48E-02,1.99E-01,-1.57E-01,-1.76E-01
result.1,2926,358.74796,265.21682,0.095441126,6.01E-02,2.31E-02,-2.14E-01,-6.47E-03
result.1,2927,365.68053,265.21682,0.10039717,1.99E-01,1.12E-02,-1.06E-01,9.42E-03
result.1,2928,372.61311,265.21682,0.106107508,8.56E-02,1.32E-02,2.29E-01,1.53E-01
result.1,2929,379.54568,265.21682,0.171552575,7.93E-02,1.79E-01,3.80E-01,5.98E-01
result.1,2930,386.47825,265.21682,0.372775426,2.53E-01,1.61E-01,3.11E-01,7.60E-01
result.1,2931,393.41083,265.21682,0.355791914,1.60E-01,1.27E-01,1.30E-01,8.04E-01
result.1,2932,400.3434,265.21682,0.455761636,2.01E-01,-9.88E-03,2.85E-01,1.09E+00
result.1,2933,407.27597,265.21682,0.407343545,4.52E-01,-3.72E-02,2.58E-01,1.31E+00
result.1,2934,414.20854,265.21682,0.454507423,7.04E-01,1.64E-01,3.58E-01,1.68E+00
result.1,2935,421.14112,265.21682,0.89657283,1.39E+00,6.25E-01,9.96E-01,2.12E+00
result.1,2936,428.07369,265.21682,1.100903626,1.29E+00,8.30E-01,1.06E+00,1.78E+00
result.1,2937,435.00626,265.21682,1.08471316,1.11E+00,6.18E-01,9.68E-01,1.58E+00
result.1,2938,441.93884,265.21682,0.921421506,8.41E-01,4.36E-01,7.43E-01,1.28E+00
result.1,2939,448.87141,265.21682,0.94486689,5.99E-01,5.00E-01,4.62E-01,9.63E-01
result.1,2940,455.80398,265.21682,0.931008797,6.52E-01,4.93E-01,5.85E-01,1.17E+00
result.1,2941,462.73655,265.21682,0.87240735,1.02E+00,7.52E-01,6.28E-01,1.72E+00
result.1,2942,469.66913,265.21682,1.174316055,1.12E+00,8.00E-01,5.21E-01,2.24E+00
result.1,2943,476.6017,265.21682,1.347036543,8.55E-01,4.85E-01,4.70E-01,1.35E+00
result.1,2944,483.53427,265.21682,1.19797164,8.18E-01,3.20E-01,5.47E-01,1.09E+00
result.1,2945,490.46685,265.21682,0.797851485,1.15E+00,5.31E-01,5.75E-01,1.28E+00
result.1,2946,497.39942,265.21682,0.652483493,1.27E+00,3.57E-01,4.83E-01,1.32E+00
result.1,2947,504.33199,265.21682,0.541302261,1.02E+00,3.29E-01,6.46E-01,1.14E+00
result.1,2948,511.26457,265.21682,0.581144514,1.01E+00,3.83E-01,6.01E-01,1.09E+00
result.1,2949,518.19714,265.21682,0.648454851,1.03E+00,4.42E-01,5.70E-01,1.07E+00
result.1,2950,525.12971,265.21682,0.701312942,1.03E+00,4.88E-01,5.51E-01,1.05E+00
result.1,2951,532.06228,265.21682,0.732667845,1.03E+00,5.19E-01,5.34E-01,1.00E+00
result.1,2952,538.99486,265.21682,0.745404069,1.00E+00,5.36E-01,5.17E-01,9.51E-01
result.1,2953,545.92743,265.21682,0.744768858,9.70E-01,5.44E-01,4.98E-01,8.88E-01
result.1,2954,552.86,265.21682,0.735562744,9.34E-01,5.48E-01,4.79E-01,8.22E-01
result.1,2955,559.79258,265.21682,0.721361961,8.96E-01,5.49E-01,4.60E-01,7.56E-01
result.1,2956,566.72515,265.21682,0.704548253,8.60E-01,5.51E-01,4.43E-01,6.92E-01
result.1,2957,573.65772,265.21682,0.686590383,8.26E-01,5.52E-01,4.26E-01,6.31E-01
result.1,2958,580.59029,265.21682,0.668342083,7.95E-01,5.55E-01,4.11E-01,5.75E-01
result.1,2959,587.52287,265.21682,0.650275088,7.67E-01,5.58E-01,3.97E-01,5.23E-01
result.1,2960,594.45544,265.21682,0.632636657,7.41E-01,5.63E-01,3.85E-01,4.75E-01
result.1,2961,46.78218,271.8345,-0.375321651,-3.81E-01,-5.68E-02,-2.19E-01,-2.61E-01
result.1,2962,53.71475,271.8345,-0.393931597,-4.12E-01,-9.06E-02,-2.56E-01,-2.95E-01
result.1,2963,60.64733,271.8345,-0.412921048,-4.44E-01,-1.26E-01,-2.96E-01,-3.33E-01
result.1,2964,67.5799,271.8345,-0.43216844,-4.79E-01,-1.65E-01,-3.37E-01,-3.75E-01
result.1,2965,74.51247,271.8345,-0.451433149,-5.17E-01,-2.09E-01,-3.79E-01,-4.21E-01
result.1,2966,81.44504,271.8345,-0.470154389,-5.59E-01,-2.64E-01,-4.21E-01,-4.74E-01
result.1,2967,88.37762,271.8345,-0.486784929,-6.05E-01,-3.42E-01,-4.60E-01,-5.32E-01
result.1,2968,95.31019,271.8345,-0.500465805,-6.57E-01,-4.58E-01,-5.01E-01,-5.94E-01
result.1,2969,102.24276,271.8345,-0.528511271,-6.87E-01,-5.48E-01,-5.05E-01,-6.23E-01
result.1,2970,109.17534,271.8345,-0.514445259,-6.63E-01,-5.60E-01,-5.08E-01,-5.90E-01
result.1,2971,116.10791,271.8345,-0.443357828,-6.02E-01,-4.98E-01,-4.21E-01,-4.85E-01
result.1,2972,123.04048,271.8345,-0.431421989,-6.47E-01,-5.05E-01,-3.87E-01,-5.15E-01
result.1,2973,129.97305,271.8345,-0.464149186,-6.19E-01,-5.95E-01,-3.91E-01,-5.52E-01
result.1,2974,136.90563,271.8345,-0.549046045,-5.80E-01,-6.27E-01,-3.61E-01,-5.71E-01
result.1,2975,143.8382,271.8345,-0.591665641,-5.68E-01,-6.11E-01,-4.35E-01,-5.52E-01
result.1,2976,150.77077,271.8345,-0.605515419,-6.32E-01,-6.26E-01,-5.74E-01,-6.16E-01
result.1,2977,157.70335,271.8345,-0.5978524,-6.73E-01,-6.54E-01,-6.56E-01,-6.28E-01
result.1,2978,164.63592,271.8345,-0.566994636,-6.79E-01,-6.46E-01,-6.80E-01,-5.98E-01
result.1,2979,171.56849,271.8345,-0.487375917,-6.14E-01,-5.76E-01,-6.62E-01,-5.02E-01
result.1,2980,178.50107,271.8345,-0.467327309,-5.74E-01,-5.29E-01,-6.30E-01,-2.42E-01
result.1,2981,185.43364,271.8345,-0.536955162,-6.28E-01,-5.97E-01,-6.81E-01,-4.16E-01
result.1,2982,192.36621,271.8345,-0.570609381,-6.41E-01,-6.31E-01,-7.08E-01,-5.15E-01
result.1,2983,199.29878,271.8345,-0.577596932,-6.15E-01,-6.18E-01,-7.06E-01,-5.92E-01
result.1,2984,206.23136,271.8345,-0.550121636,-5.62E-01,-5.42E-01,-6.76E-01,-6.14E-01
result.1,2985,213.16393,271.8345,-0.464586243,-3.63E-01,-2.91E-01,-6.30E-01,-5.77E-01
result.1,2986,220.0965,271.8345,-0.293102562,5.66E-02,1.37E-01,-5.68E-01,-3.66E-01
result.1,2987,227.02908,271.8345,-0.17935995,7.22E-01,2.98E-01,-5.07E-01,-3.04E-01
result.1,2988,233.96165,271.8345,-0.194796406,8.11E-01,4.89E-01,-4.86E-01,-2.29E-01
result.1,2989,240.89422,271.8345,-0.262252442,3.15E-01,3.02E-01,-4.37E-01,-3.26E-01
result.1,2990,247.82679,271.8345,-0.225800891,-1.43E-01,-5.30E-02,-3.86E-01,-4.24E-01
result.1,2991,254.75937,271.8345,-0.267105274,-4.57E-01,-1.96E-01,-2.84E-01,-5.02E-01
result.1,2992,261.69194,271.8345,-0.422783903,-5.68E-01,-2.91E-01,-3.05E-01,-5.46E-01
result.1,2993,268.62451,271.8345,-0.510797728,-5.46E-01,-3.39E-01,-4.42E-01,-5.05E-01
result.1,2994,275.55709,271.8345,-0.529327314,-4.50E-01,-2.92E-01,-4.81E-01,-4.41E-01
result.1,2995,282.48966,271.8345,-0.532627302,-4.85E-01,-2.72E-01,-4.72E-01,-5.06E-01
result.1,2996,289.42223,271.8345,-0.53502478,-4.66E-01,-1.67E-01,-4.64E-01,-5.23E-01
result.1,2997,296.3548,271.8345,-0.485473924,-1.74E-01,-2.28E-01,-4.81E-01,-4.72E-01
result.1,2998,303.28738,271.8345,-0.368805547,-1.94E-01,-1.72E-01,-3.67E-01,-2.87E-01
result.1,2999,310.21995,271.8345,-0.299191469,-2.42E-01,-2.06E-01,-3.19E-01,-2.56E-01
result.1,3000,317.15252,271.8345,-0.14676544,-3.17E-01,-8.93E-02,-1.79E-01,-1.55E-01
result.1,3001,324.0851,271.8345,0.073722937,-2.09E-01,-6.82E-02,-1.12E-01,-1.19E-01
result.1,3002,331.01767,271.8345,0.222253786,-5.29E-02,8.93E-02,-1.19E-01,-2.88E-02
result.1,3003,337.95024,271.8345,0.161542791,-8.95E-02,1.35E-01,-8.51E-02,-1.49E-01
result.1,3004,344.88282,271.8345,0.019054889,-1.18E-01,3.21E-02,-2.04E-01,-1.88E-01
result.1,3005,351.81539,271.8345,0.046173745,-1.28E-01,-6.43E-02,-2.59E-01,-2.13E-01
result.1,3006,358.74796,271.8345,-0.023295174,-1.19E-01,-1.42E-01,-2.89E-01,-4.34E-02
result.1,3007,365.68053,271.8345,-0.01893794,-2.14E-02,-1.60E-01,-1.57E-01,5.28E-02
result.1,3008,372.61311,271.8345,0.112498316,7.92E-04,7.68E-02,1.81E-01,1.06E-01
result.1,3009,379.54568,271.8345,0.212837062,1.31E-01,2.59E-01,2.77E-01,6.95E-01
result.1,3010,386.47825,271.8345,0.319118658,1.00E-01,1.82E-01,1.12E-01,5.48E-01
result.1,3011,393.41083,271.8345,0.344904657,5.17E-02,-3.68E-03,-1.15E-01,5.50E-01
result.1,3012,400.3434,271.8345,0.289897296,2.93E-02,-1.00E-01,1.28E-02,4.92E-01
result.1,3013,407.27597,271.8345,0.323942275,2.61E-01,-1.60E-01,3.48E-02,6.59E-01
result.1,3014,414.20854,271.8345,0.447889349,7.39E-01,7.62E-02,1.66E-01,9.99E-01
result.1,3015,421.14112,271.8345,0.787425906,1.07E+00,3.77E-01,4.32E-01,1.22E+00
result.1,3016,428.07369,271.8345,0.986538551,1.37E+00,5.96E-01,6.45E-01,1.03E+00
result.1,3017,435.00626,271.8345,1.007707999,9.68E-01,5.22E-01,5.13E-01,7.61E-01
result.1,3018,441.93884,271.8345,0.882623313,5.31E-01,2.43E-01,3.40E-01,4.73E-01
result.1,3019,448.87141,271.8345,0.772961036,3.55E-01,1.55E-01,2.61E-01,3.53E-01
result.1,3020,455.80398,271.8345,0.548431367,4.01E-01,2.45E-01,2.33E-01,6.52E-01
result.1,3021,462.73655,271.8345,0.634654702,4.96E-01,4.88E-01,2.84E-01,1.57E+00
